"GeneSymbol","Median","HL","LASSO","BestModel"
"HGS",7153.22341502969,7115.5274169243,7138.5480076063,"HL"
"HIBADH",7789.99709579809,7645.98309902037,7638.68860781778,"LASSO"
"HIBCH",7174.57141804202,7092.38776408503,7179.81623500272,"HL"
"HIKESHI",6115.46800343446,6024.19978053818,6042.29121520334,"HL"
"HINT1",8974.59087183711,8907.13224257835,8881.06763233321,"LASSO"
"HINT2",7714.85315724607,7598.36613779396,7616.93435219125,"HL"
"HIP1",6080.07991321324,5795.07140119896,5766.10020488687,"LASSO"
"HIP1R",7348.02331178361,7134.6042001551,7240.45773835724,"HL"
"HIRIP3",6370.41919442678,6119.50949646432,6128.04239542801,"HL"
"HIVEP2",5750.89763603053,5750.54629116054,5756.12602098653,"HL"
"HK1",8945.07266987574,8799.76737573902,8820.6559267881,"HL"
"HK2",8134.60214365999,8011.99172510686,8016.81078238595,"HL"
"HK3",6413.9805378768,6683.72659607271,6607.9039614158,"Median"
"HLCS",6809.41328874039,6696.28794771979,6688.79530239902,"LASSO"
"HM13",8514.55623666826,8329.0695895666,8332.05786540907,"HL"
"HMBS",7336.85174180963,7210.830324896,7199.28553486153,"LASSO"
"HMG20A",6020.31197572616,5976.30506068083,6160.37981853607,"HL"
"HMGA1",9128.93783177897,8829.49065353515,NA,"HL"
"HMGA2",8140.54031561706,7844.25971666452,NA,"HL"
"HMGB1",8875.70097982745,8768.24316807675,8644.29313645147,"LASSO"
"HMGB2",9277.87879051872,9052.2281213017,8995.11038071408,"LASSO"
"HMGB3",8214.24326726363,8071.52990059784,8008.28341250115,"LASSO"
"HMGCL",7496.39652289766,7427.52164282541,7471.0666336646,"HL"
"HMGCS1",8634.90788080154,8484.82204088195,8484.5930427299,"LASSO"
"HMGCS2",5225.71044171871,5039.68898469906,5030.91327262547,"LASSO"
"HMGN1",6689.96827938928,6504.58406200212,6531.00596784787,"HL"
"HMGN2",6680.144522314,6645.69419943468,6640.58103831794,"LASSO"
"HMGN5",7242.29624568429,7013.9980787853,6873.92173229409,"LASSO"
"HMOX1",7478.16029509018,7297.90873377456,7292.82856480091,"LASSO"
"HMOX2",7396.39458361254,7265.55108658262,7280.37413835903,"HL"
"HNMT",8498.46866263225,8463.66274170891,8439.25444202047,"LASSO"
"HNRNPA0",8242.77014549653,8135.76710962727,NA,"HL"
"HNRNPA1",8577.43430272694,8498.53772929336,8695.04010342356,"HL"
"HNRNPA2B1",9708.32042306116,9707.73513299475,9753.9468102923,"HL"
"HNRNPA3",8717.22599474906,8701.52468558193,8765.72366925017,"HL"
"HNRNPC",9396.72710098466,9365.92211864059,9489.87516532863,"HL"
"HNRNPD",9401.63822779851,9323.61261677977,9149.43925655084,"LASSO"
"HNRNPDL",8619.72086781115,8598.29000191401,8623.69724559834,"HL"
"HNRNPF",8327.61264483892,8251.14116550559,8457.63966962296,"HL"
"HNRNPH1",8365.72713242225,8350.72206756479,8423.91416203814,"HL"
"HNRNPH2",7692.66771220759,7666.2920120229,7709.92165158812,"HL"
"HNRNPH3",9545.29557120712,9539.77754789634,9501.34903533922,"LASSO"
"HNRNPK",9904.34387831471,9856.32942740827,9918.06097279107,"HL"
"HNRNPL",8618.61558648608,8597.71029212387,8665.25439257875,"HL"
"HNRNPLL",6335.85748352934,6195.76888637788,6215.26465015628,"HL"
"HNRNPM",8652.85758423732,8634.2066469774,8762.01139723714,"HL"
"HNRNPR",8147.95050555246,8141.11119206058,8147.02198870462,"HL"
"HNRNPU",10148.829329122,10153.2201444398,10142.6445120813,"LASSO"
"HNRNPUL1",8117.67540146274,8040.86460770166,8009.72473998434,"LASSO"
"HNRNPUL2",8201.6447695633,8104.87351673336,8214.92862708572,"HL"
"HOMER1",7617.11188596106,7485.70732338254,7507.65746768617,"HL"
"HOMER3",5376.9544233964,5157.27481833282,5152.85142847185,"LASSO"
"HOOK1",7139.47116564919,6880.08653712213,6885.48096771073,"HL"
"HOOK3",6744.2976773464,6605.83363086768,6672.50251225645,"HL"
"HP1BP3",7490.69600535827,7466.63307759025,7511.44798239243,"HL"
"HPCAL1",6830.96844136284,6591.6321013815,6593.52171988144,"HL"
"HPF1",6908.75398324954,6831.27886115241,6844.24623656376,"HL"
"HPGD",8983.21895210592,8779.28592986795,8686.59980734466,"LASSO"
"HPRT1",8490.4540748434,8329.65324080264,8377.76136212778,"HL"
"HPS5",5043.46232590238,5000.14959351511,5000.32321682749,"HL"
"HS1BP3",7757.70036710061,7595.92867279008,7592.33470262194,"LASSO"
"HS2ST1",6364.47658709661,6224.56957373552,6291.24984118157,"HL"
"HSBP1",6068.04506349189,6044.66707930255,6048.29569525426,"HL"
"HSD17B10",8601.68661491909,8440.90020816854,8448.69838087081,"HL"
"HSD17B12",7635.05784403329,7440.54303481926,7683.36793436997,"HL"
"HSD17B4",8184.74010700624,8093.90479000307,8115.36379773755,"HL"
"HSD17B7",6410.50256215273,6327.84872434162,6335.44145812064,"HL"
"HSD17B8",6863.3994007142,6712.79150404207,6712.42421298446,"LASSO"
"HSDL1",6207.71847041138,6016.66437449041,6031.5502216465,"HL"
"HSDL2",7763.38873112952,7580.73141582116,7638.18261392815,"HL"
"HSP90AA1",9366.24944904998,9329.76122580125,9343.74455621323,"HL"
"HSP90AB1",9786.74844789034,9743.60060765056,9867.63511454946,"HL"
"HSP90B1",9564.51330705417,9404.29708662243,9522.62180732461,"HL"
"HSPA13",6309.53246035953,6142.35142104474,6167.30906821738,"HL"
"HSPA14",7828.38142440187,7773.91215107944,7795.33274188683,"HL"
"HSPA1L",7798.03142342955,7773.10378825268,7714.87020185608,"LASSO"
"HSPA2",9548.29471488244,9108.07633273533,9102.77447182047,"LASSO"
"HSPA4",8570.60670100582,8454.99984364623,8484.47230453823,"HL"
"HSPA4L",8377.53552366044,8081.49064157666,8084.9281911045,"HL"
"HSPA5",9528.73354993344,9444.35313112365,NA,"HL"
"HSPA8",9774.07685731737,9750.84566133855,9837.36168975774,"HL"
"HSPA9",9577.14521125245,9488.20544808586,9510.89212582768,"HL"
"HSPB1",10137.9350133134,9925.35305386557,9908.02628559674,"LASSO"
"HSPB11",5666.65414335119,5632.18128382434,5629.62129794759,"LASSO"
"HSPBP1",7450.27167740562,7371.43802232227,7371.36846955464,"LASSO"
"HSPD1",9787.76057834054,9716.7094960956,9759.3160832077,"HL"
"HSPE1",10233.6770478843,10186.5645259732,10247.925412223,"HL"
"HSPG2",7414.04033198522,7339.70519152064,7320.2176934253,"LASSO"
"HSPH1",8538.44238987185,8482.80303864418,8461.61146324158,"LASSO"
"HTATIP2",7420.40489679061,7181.38732459482,7179.37002951704,"LASSO"
"HTATSF1",7114.56483807868,7002.05654531165,7124.63927942046,"HL"
"HTRA2",6878.52569132095,6852.04397738475,6995.80276071762,"HL"
"HTT",6541.82123878836,6494.64105183302,6483.44468803439,"LASSO"
"HUWE1",7565.90857934377,7496.21399475096,7528.26983269517,"HL"
"HYOU1",8282.99916178858,8125.44443618963,8167.29093263621,"HL"
"HYPK",7423.55167249986,7429.54876854167,7498.67846240675,"Median"
"IAH1",7172.26415500689,7060.62712126998,7129.79631140496,"HL"
"IARS1",8216.47960002112,8175.10359127848,8266.63343028258,"HL"
"IARS2",8022.91356830712,7931.63023650087,8085.47340290646,"HL"
"IBA57",6026.41240584722,5972.2192916344,6043.46674198831,"HL"
"ICAM1",9017.93595975573,8790.63026217431,8773.47524545004,"LASSO"
"ICMT",5691.51936538675,5638.69209674499,5705.61234766986,"HL"
"ID1",3810.4599726783,3751.40147574794,3732.79942562384,"LASSO"
"IDE",8019.07298935841,7931.67417237388,8030.67379901126,"HL"
"IDH1",9181.54997922183,8901.35648394202,8920.79756678338,"HL"
"IDH2",8194.6318356933,7923.83356814052,7893.86516243748,"LASSO"
"IDH3A",8209.10183326389,8049.61285441771,8128.1577174526,"HL"
"IDH3B",7800.5531379288,7789.23868615636,7793.26542160997,"HL"
"IDH3G",7141.63218472268,7131.51340809269,7162.7559701905,"HL"
"IDI1",8157.16817134057,8021.75077490223,7976.31609907128,"LASSO"
"IER3IP1",3550.28825529141,3524.16225784725,NA,"HL"
"IFI16",8156.29833785858,7915.1706614718,7921.17784271234,"HL"
"IFIT5",6040.58761978496,5835.20616190627,NA,"HL"
"IFITM3",7663.87467036909,7514.12754334147,7491.44146827001,"LASSO"
"IFRD1",4789.1001334688,4751.0683675644,4741.61794195103,"LASSO"
"IGBP1",7453.65881009447,7387.36084380686,7495.2719413689,"HL"
"IGF1R",6803.0651188091,6577.89082683723,6610.82978192844,"HL"
"IGF2BP1",9229.32393016117,8798.58089849929,8737.17888199641,"LASSO"
"IGF2BP2",8094.79762908863,7908.16518826212,7905.78119610157,"LASSO"
"IGF2BP3",8234.64986939669,8078.25563009101,8314.81822761805,"HL"
"IGF2R",7612.23529344745,7423.15821277214,NA,"HL"
"IGFBP7",7462.8921282842,7360.23754738309,7336.6229192621,"LASSO"
"IGSF3",5773.77568239436,5594.01053921125,5580.57878402023,"LASSO"
"IK",7139.43295848135,7146.15518446569,7174.34271392796,"Median"
"IKBIP",7744.59000177336,7375.64150156187,7416.09310140559,"HL"
"IKBKG",6659.38014590608,6635.46130988477,6680.82748014374,"HL"
"IL18",8580.36602862,8392.52278925852,8366.04053097673,"LASSO"
"ILF2",8385.99557237146,8401.09779340527,8495.72377218392,"Median"
"ILF3",8732.58325908196,8698.36187119824,8758.3774969307,"HL"
"ILK",7597.84838424266,7423.80915228631,7576.25564197061,"HL"
"ILKAP",7299.85839061736,7212.25153118804,7139.66052656977,"LASSO"
"ILVBL",6985.81961915544,6686.97022735436,6703.26091523375,"HL"
"IMMT",8511.88216766729,8493.3446354888,8659.18670642916,"HL"
"IMP3",6649.07187483888,6655.80466979184,6830.09817049547,"Median"
"IMP4",6514.00961977209,6528.97898546685,6610.76356469114,"Median"
"IMPA1",8200.33455998191,7949.36591517383,7954.00359295381,"HL"
"IMPDH2",8991.27606165538,8770.55237425995,8813.06011710453,"HL"
"INA",9191.46173931766,8985.25088011253,8952.44812271864,"LASSO"
"INF2",6649.91542809915,6433.1692421732,6416.21969829184,"LASSO"
"INIP",7369.19071380142,7373.15531551708,7382.97714032851,"Median"
"INPP1",6784.12809614254,6496.27622399323,6478.74474683708,"LASSO"
"INPP5D",8303.52838334254,7969.7295086601,7952.92732360969,"LASSO"
"INPPL1",7209.68898134462,7016.22203445277,7043.63354713735,"HL"
"INTS10",5143.1015473903,5141.90648219808,5327.90834623841,"HL"
"INTS11",6243.34704847238,6249.46939734964,6249.81307927804,"Median"
"INTS12",4105.91823110333,4114.61935265281,4116.49236776095,"Median"
"INTS13",6563.71311221796,6536.75138020908,6544.75159426301,"HL"
"INTS14",5263.93739333286,5254.5801342967,5440.98891323058,"HL"
"INTS2",4733.63815639016,4747.99421148212,4733.38349567655,"LASSO"
"INTS4",5676.38115891318,5684.55097599624,5748.27437411458,"Median"
"INTS8",5563.12615647934,5574.4608067108,5610.41471377181,"Median"
"INTS9",5006.92532180076,4986.45143294884,5097.20470927865,"HL"
"IPO11",6825.69191889119,6770.48198591891,6808.59696006585,"HL"
"IPO4",8071.69778173199,7978.79850419232,7994.30455780611,"HL"
"IPO5",8336.85260548118,8196.67804287265,8245.9047751449,"HL"
"IPO7",8230.65223469829,8128.47096189527,8134.38175853931,"HL"
"IPO8",6868.36468362689,6743.98344959613,6720.09977540093,"LASSO"
"IPO9",7545.84133429869,7426.19446772405,7501.47000097316,"HL"
"IQGAP1",8647.20382575997,8512.35633502538,8623.10969832888,"HL"
"IQGAP2",9801.40924854952,9496.24318260647,9477.64473341692,"LASSO"
"IREB2",5613.28292977845,5555.45637307357,5519.00415309902,"LASSO"
"IRF2BP1",5317.25474519783,5167.73445638449,5162.15673908732,"LASSO"
"IRF2BP2",7272.42189735482,7196.34269130808,7177.59709544054,"LASSO"
"IRF2BPL",6728.6839564338,6487.16058814846,6537.07145270463,"HL"
"IRF3",7333.57437031444,7230.87228208615,7378.74873282146,"HL"
"IRGQ",7628.2259392236,7561.46728189624,7582.44685492473,"HL"
"IRS1",8195.51155957754,8066.12791488649,8050.94014561217,"LASSO"
"IRS2",8355.90773017115,8092.31618180536,8089.79758125382,"LASSO"
"ISCA2",7244.98035001136,7183.18772996215,7223.94778477467,"HL"
"ISCU",6916.31906547709,6872.08329539296,6880.48334639749,"HL"
"ISG15",9319.82433479403,9128.35039093374,9101.26649703634,"LASSO"
"ISOC1",7834.32642912447,7473.32407813159,7479.23487477564,"HL"
"ISOC2",7384.24287652095,7279.18200155023,7301.28847080781,"HL"
"ISY1",6283.74911618825,6281.72467211977,6401.99255511798,"HL"
"ISYNA1",10207.374643672,9852.90190373303,9837.08599042766,"LASSO"
"ITCH",5794.86298043674,5433.62774157937,5462.09173944303,"HL"
"ITGA2",9525.05806262165,9298.19807550179,9279.898534754,"LASSO"
"ITGA2B",6419.10536386412,5709.56731457131,NA,"HL"
"ITGA3",9471.01195033304,9257.7529808958,9212.0395352873,"LASSO"
"ITGA5",7976.84633891896,7718.38099054051,7717.1960925652,"LASSO"
"ITGA6",8221.09982936124,8081.84586406997,8070.66825462964,"LASSO"
"ITGAV",8320.5699781674,8131.5559125095,8208.57726259174,"HL"
"ITGB1",8601.17775624488,8324.03028141736,8545.77844985627,"HL"
"ITGB3",8307.42294063735,8009.82097644274,7996.34739389706,"LASSO"
"ITGB5",7741.33094784993,7574.52247551524,7577.86135956233,"HL"
"ITIH2",7791.147632627,7662.09486161781,7648.71406726634,"LASSO"
"ITIH4",3760.15993046045,3773.42548572685,NA,"Median"
"ITM2B",8324.12488844611,8181.33774255627,8105.87325610611,"LASSO"
"ITM2C",6880.36881525644,6760.57585272953,6761.67799786544,"HL"
"ITPA",8174.74875105206,8098.38284791343,8143.77679034618,"HL"
"ITPK1",7973.84495621333,7776.69478823687,7783.65244905852,"HL"
"ITSN1",5130.074279368,5031.50177591495,5030.97762883663,"LASSO"
"ITSN2",7303.76203398187,7211.31395801643,NA,"HL"
"IVD",7312.02348091183,7209.75943864342,7188.8632732218,"LASSO"
"IVNS1ABP",7254.63981112348,7097.30854855521,NA,"HL"
"IWS1",6853.55303447234,6823.85170104287,6921.57482393922,"HL"
"JAGN1",5495.77602324747,5433.98024869749,5456.70463593349,"HL"
"JAK1",4508.86290285593,4395.48193733131,4404.6909404787,"HL"
"JMJD6",6439.53642060308,6305.11568330845,NA,"HL"
"JPT1",9001.94053277804,8968.79511315355,8993.45263051101,"HL"
"JPT2",8480.51540261418,8430.40788126927,8376.73011517041,"LASSO"
"JTB",4973.95023370717,4967.97359655181,4955.1047672198,"LASSO"
"JUND",6535.97186955021,6503.43825855326,6530.13192979322,"HL"
"KANK2",6940.70662870525,6684.8712456759,NA,"HL"
"KARS1",8434.88503236477,8349.55445248323,8338.8782806145,"LASSO"
"KCMF1",6594.37570806047,6591.77610992461,6646.15397054037,"HL"
"KCNN4",5551.67971893943,5388.77957425461,5345.13629080655,"LASSO"
"KDELR1",5864.98217110446,5854.9331608989,NA,"HL"
"KDM1A",6894.73359465901,6870.74964150634,6964.26793969082,"HL"
"KDM2A",5728.16510241356,5602.52878932009,5789.66767844465,"HL"
"KDM3A",7758.54719363788,7718.25665240586,7690.80454750922,"LASSO"
"KDM3B",7289.85400580093,7157.09236943581,7169.18139730237,"HL"
"KHDRBS1",8188.06557729619,8125.35038164802,8109.28386578147,"LASSO"
"KHDRBS3",7841.89180033435,7583.03655383543,7529.09458996532,"LASSO"
"KHSRP",8627.94896819695,8541.29824450779,8516.90298414178,"LASSO"
"KIAA0319L",5825.43816750761,5769.62103310858,5893.13028311475,"HL"
"KIAA0930",4168.41423104502,4135.05292949954,4130.2375950494,"LASSO"
"KIAA1143",6067.32220426219,6027.43223544555,5866.32495300095,"LASSO"
"KIAA1217",6370.18342192911,6157.27326951463,6149.13902534984,"LASSO"
"KIDINS220",6468.34543228012,6429.39460588422,6289.09990875161,"LASSO"
"KIF11",7247.12617688001,7185.77510457582,7159.76521267211,"LASSO"
"KIF13B",6425.93402179391,6155.54052011733,6151.98826738733,"LASSO"
"KIF18B",6258.9042583004,6211.16159480451,6217.94942233724,"HL"
"KIF1B",5048.10853344302,4993.53590744639,4993.29945535511,"LASSO"
"KIF20A",6594.08845075269,6559.9330292385,NA,"HL"
"KIF22",7226.63314796902,7138.03382773175,NA,"HL"
"KIF23",7382.31643324125,7360.66852261483,7362.83075113668,"HL"
"KIF2A",7020.03481355475,6875.29894911549,6970.54424197038,"HL"
"KIF2C",6354.9476411592,6266.99907180158,6286.85171787649,"HL"
"KIF3B",5866.66043575682,5759.70593366516,5762.163099648,"HL"
"KIF4A",5739.0464136082,5637.19065013475,5625.93781296916,"LASSO"
"KIF5B",7905.90524753387,7800.91143468045,7895.64656647049,"HL"
"KIF5C",6750.39076871772,6559.96124818316,NA,"HL"
"KIFBP",7268.18651132223,7109.97472898104,7101.39926459084,"LASSO"
"KIFC1",5730.87085233119,5640.61295460016,5719.19820783879,"HL"
"KIFC3",6067.91358814831,6005.27812418736,5987.95637611813,"LASSO"
"KLC1",8445.68719109633,8343.87798850025,8395.30621893564,"HL"
"KLC2",7224.02001468619,7041.0923603163,7073.74900308149,"HL"
"KLC4",5668.73799157362,5628.52115096854,5793.78989426478,"HL"
"KLHDC4",5467.59401811272,5432.16960654849,5407.86664472745,"LASSO"
"KNOP1",5863.56529276011,5788.20283538286,5953.50270551869,"HL"
"KNSTRN",6344.78255408707,6326.37036866929,6271.52501053792,"LASSO"
"KNTC1",6256.73621349168,6215.88228765814,6202.14527407046,"LASSO"
"KPNA1",6009.67193195282,5961.92324764978,5967.83404429382,"HL"
"KPNA2",8556.36348129325,8503.04448547683,8498.90522189514,"LASSO"
"KPNA3",7181.2196979634,7028.13424690464,7034.04504354868,"HL"
"KPNA4",6691.91939909821,6596.88703688564,6602.91815425461,"HL"
"KPNA6",7293.66015150049,7189.23966713782,7275.46793041942,"HL"
"KPNB1",8286.95047401264,8233.5256618187,8312.51792303045,"HL"
"KRR1",6413.98414183508,6375.63857253087,6514.21608262979,"HL"
"KTN1",7783.20784395866,7554.92521245594,7609.62802347501,"HL"
"KYAT3",6793.08579019503,6642.38745651367,NA,"HL"
"L1CAM",8608.88115274435,8481.73786006391,8428.74061748451,"LASSO"
"L2HGDH",7378.38990700637,7218.62594324545,7344.96938213594,"HL"
"L3HYPDH",7519.85474958226,7423.57789458015,7414.88804427089,"LASSO"
"LACTB",7756.35702008571,7506.26148924182,7505.52110537767,"LASSO"
"LACTB2",7583.90796205549,7336.82793351592,7327.29646413099,"LASSO"
"LAMA5",8530.95608738849,8394.97256166909,8302.74372742505,"LASSO"
"LAMB1",8395.27868772499,8200.31121302665,8176.39817116445,"LASSO"
"LAMB2",8240.65754154944,8144.80138702942,8130.4179898223,"LASSO"
"LAMC1",8366.88760977353,8201.49469833214,8174.79431347049,"LASSO"
"LAMP1",8677.36098591933,8552.12582595308,8543.41899628794,"LASSO"
"LAMP2",8736.26659787632,8560.43276804567,8537.45743224589,"LASSO"
"LAMTOR1",7597.93975491958,7569.6040203334,7571.4454215653,"HL"
"LAMTOR2",7271.62139095362,7262.45611719846,7317.53396586445,"HL"
"LAMTOR3",6300.7606954104,6284.59435093283,6283.01121653506,"LASSO"
"LAMTOR5",7584.1307598031,7571.45762266111,7651.49802214987,"HL"
"LANCL1",7838.77715473934,7718.17457496172,7699.25710164095,"LASSO"
"LANCL2",7593.46219198835,7077.61530413447,6808.88035567217,"LASSO"
"LAP3",8372.8036470169,8199.81381545846,8179.89769535564,"LASSO"
"LARP1",7676.24830438294,7652.42360826616,7694.72448874692,"HL"
"LARP4",7262.38872698229,7213.25446872547,7283.02757218099,"HL"
"LARP4B",7154.092531194,7054.16340790313,7144.66308656497,"HL"
"LARP7",6790.76288058654,6780.67712173728,6775.97024118531,"LASSO"
"LARS1",7969.52281778686,7899.54197668992,8029.68146921101,"HL"
"LARS2",7138.01889163816,7103.0757418891,7112.3559895883,"HL"
"LAS1L",7159.17991967961,7165.43744877801,7451.63515097718,"Median"
"LASP1",8907.16490447898,8828.16847497883,8857.52777368509,"HL"
"LATS1",4303.53072795248,4278.30855180669,NA,"HL"
"LBR",8022.42913298256,7884.84483927922,8016.41553631736,"HL"
"LCLAT1",6126.57049580097,6055.04670204871,6213.90426437473,"HL"
"LCMT1",6601.50677156144,6502.81450209218,6508.72529873622,"HL"
"LCP1",9489.90777182397,9085.63977930099,9069.38979882378,"LASSO"
"LDAH",6732.13156418381,6581.96923906606,6619.36357101456,"HL"
"LDHA",10221.9345346123,10122.537312742,10152.3087925551,"HL"
"LDHB",10219.6711605633,9924.79400806379,9956.73773086383,"HL"
"LDLR",6837.51387508662,6746.51586594423,6722.46927061374,"LASSO"
"LEMD2",6798.35134665783,6698.46929928295,6707.3972760365,"HL"
"LEMD3",5935.98765460233,5817.28264239442,5940.97741895478,"HL"
"LETM1",7427.46065601611,7362.01939745581,7394.76994638704,"HL"
"LGALS1",10396.8909160436,10177.5613315781,10145.4552295229,"LASSO"
"LGALS3",10084.9348092672,9877.79941931172,9817.55402289755,"LASSO"
"LGALS3BP",8863.43300020868,8770.50088988191,8739.18124776308,"LASSO"
"LGALS8",6184.31368154923,6024.19584661714,6026.06928510888,"HL"
"LGALSL",6684.54082965342,6582.592321107,6583.08884937378,"HL"
"LGMN",6699.40213323844,6531.50829936248,6526.74910266352,"LASSO"
"LIG1",7457.98524062825,7291.59498214118,7278.12298823914,"LASSO"
"LIG3",7058.33115852529,6961.30222181966,7036.92113591082,"HL"
"LIMA1",8553.29376426916,8402.84988075919,8395.58183087375,"LASSO"
"LIMCH1",6296.31166815886,6008.01346359566,NA,"HL"
"LIMD1",5908.90218211103,5713.51924806057,5708.83253839292,"LASSO"
"LIMS1",7231.63779017793,7115.63531342807,7166.23275720322,"HL"
"LIN7C",6805.92244157927,6810.7797871141,6834.32344072698,"Median"
"LIPA",8209.2071393741,8090.62866872915,8031.33662824726,"LASSO"
"LLGL1",6439.31216453346,6176.14481801303,6291.20315868705,"HL"
"LLPH",6862.56450640971,6807.50367969465,6923.82726838048,"HL"
"LMAN1",7834.61331170607,7629.03886942417,7790.34773466642,"HL"
"LMAN2",8026.19956628843,7910.97239764224,7969.09708373924,"HL"
"LMAN2L",7042.85256556449,6835.59882963154,6852.10729066546,"HL"
"LMF2",7358.41431048689,7181.1324480676,7189.48363278072,"HL"
"LMNA",9712.89365924627,9544.94824681527,9552.7943791959,"HL"
"LMNB1",8484.06821275504,8423.65181443317,8458.86616211158,"HL"
"LMNB2",8308.53976918184,8239.09541240143,8293.51013180468,"HL"
"LNPEP",7387.76437689658,7286.37533693364,7435.10921682402,"HL"
"LNPK",6327.5472157326,6166.21400179624,6278.20611439415,"HL"
"LONP1",7978.55755286779,7857.21609504867,7930.36031729984,"HL"
"LPCAT1",5995.91051727044,5751.37528739637,5712.83474061702,"LASSO"
"LPCAT2",9451.29108628961,9227.30279400453,9220.00948712388,"LASSO"
"LPCAT3",6429.00988820401,6272.53408983398,6437.78782577383,"HL"
"LPGAT1",6248.75526040508,6054.47433863356,6039.06386556416,"LASSO"
"LPIN1",6039.54685509221,5885.69220374126,5873.1368657212,"LASSO"
"LPP",7844.86581086183,7717.5945379712,7712.90833544698,"LASSO"
"LRATD2",6843.81507513666,6454.26897658298,6410.8938099712,"LASSO"
"LRBA",7637.52043916026,7469.81446342277,7486.88143933323,"HL"
"LRCH4",6510.54310302113,6337.74061494624,6311.55549126453,"LASSO"
"LRP1",7268.08378489789,6964.67018976062,6961.53230828236,"LASSO"
"LRP10",8374.68149912058,8387.76947159692,8393.65557562837,"Median"
"LRP2",6329.10810581469,6224.04859427,NA,"HL"
"LRPAP1",8218.73309611509,8087.7634508122,8089.59708617094,"HL"
